split,image_name,image_path,absolute_path,annotation_path,label,class_name
train,242.png,images\train\242.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\242.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\242.h5,1,positive
train,243.png,images\train\243.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\243.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\243.h5,1,positive
train,244.png,images\train\244.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\244.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\244.h5,1,positive
train,245.png,images\train\245.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\245.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\245.h5,1,positive
train,246.png,images\train\246.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\246.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\246.h5,1,positive
train,247.png,images\train\247.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\247.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\247.h5,1,positive
train,248.png,images\train\248.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\248.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\248.h5,1,positive
train,249.png,images\train\249.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\249.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\249.h5,1,positive
train,25.png,images\train\25.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\25.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\25.h5,1,positive
train,250.png,images\train\250.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\250.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\250.h5,1,positive
train,251.png,images\train\251.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\251.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\251.h5,1,positive
train,252.png,images\train\252.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\252.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\252.h5,1,positive
train,253.png,images\train\253.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\253.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\253.h5,1,positive
train,254.png,images\train\254.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\254.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\254.h5,1,positive
train,255.png,images\train\255.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\255.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\255.h5,1,positive
train,256.png,images\train\256.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\256.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\256.h5,1,positive
train,257.png,images\train\257.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\257.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\257.h5,1,positive
train,258.png,images\train\258.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\258.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\258.h5,1,positive
train,259.png,images\train\259.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\259.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\259.h5,1,positive
train,26.png,images\train\26.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\26.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\26.h5,1,positive
train,260.png,images\train\260.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\260.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\260.h5,1,positive
train,261.png,images\train\261.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\261.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\261.h5,1,positive
train,262.png,images\train\262.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\262.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\262.h5,1,positive
train,263.png,images\train\263.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\263.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\263.h5,1,positive
train,264.png,images\train\264.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\264.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\264.h5,1,positive
train,265.png,images\train\265.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\265.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\265.h5,1,positive
train,266.png,images\train\266.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\266.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\266.h5,1,positive
train,267.png,images\train\267.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\267.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\267.h5,1,positive
train,268.png,images\train\268.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\268.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\268.h5,1,positive
train,269.png,images\train\269.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\269.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\269.h5,1,positive
train,27.png,images\train\27.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\27.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\27.h5,1,positive
train,270.png,images\train\270.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\270.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\270.h5,1,positive
train,271.png,images\train\271.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\271.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\271.h5,1,positive
train,272.png,images\train\272.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\272.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\272.h5,1,positive
train,273.png,images\train\273.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\273.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\273.h5,1,positive
train,274.png,images\train\274.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\274.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\274.h5,1,positive
train,275.png,images\train\275.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\275.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\275.h5,1,positive
train,276.png,images\train\276.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\276.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\276.h5,1,positive
train,277.png,images\train\277.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\277.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\277.h5,1,positive
train,278.png,images\train\278.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\278.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\278.h5,1,positive
train,279.png,images\train\279.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\279.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\279.h5,1,positive
train,28.png,images\train\28.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\28.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\28.h5,1,positive
train,280.png,images\train\280.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\280.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\280.h5,1,positive
train,281.png,images\train\281.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\281.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\281.h5,1,positive
train,282.png,images\train\282.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\282.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\282.h5,1,positive
train,283.png,images\train\283.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\283.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\283.h5,1,positive
train,284.png,images\train\284.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\284.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\284.h5,1,positive
train,285.png,images\train\285.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\285.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\285.h5,1,positive
train,286.png,images\train\286.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\286.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\286.h5,1,positive
train,287.png,images\train\287.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\287.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\287.h5,1,positive
train,288.png,images\train\288.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\288.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\288.h5,1,positive
train,289.png,images\train\289.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\289.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\289.h5,1,positive
train,29.png,images\train\29.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\29.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\29.h5,1,positive
train,290.png,images\train\290.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\290.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\290.h5,1,positive
train,291.png,images\train\291.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\291.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\291.h5,1,positive
train,292.png,images\train\292.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\292.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\292.h5,1,positive
train,293.png,images\train\293.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\293.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\293.h5,1,positive
train,294.png,images\train\294.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\294.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\294.h5,1,positive
train,295.png,images\train\295.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\295.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\295.h5,1,positive
train,296.png,images\train\296.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\296.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\296.h5,1,positive
train,297.png,images\train\297.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\297.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\297.h5,1,positive
train,298.png,images\train\298.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\298.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\298.h5,1,positive
train,299.png,images\train\299.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\299.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\299.h5,1,positive
train,3.png,images\train\3.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\3.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\3.h5,1,positive
train,30.png,images\train\30.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\30.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\30.h5,1,positive
train,300.png,images\train\300.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\300.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\300.h5,1,positive
train,301.png,images\train\301.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\301.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\301.h5,1,positive
train,302.png,images\train\302.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\302.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\302.h5,1,positive
train,303.png,images\train\303.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\303.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\303.h5,1,positive
train,304.png,images\train\304.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\304.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\304.h5,1,positive
train,305.png,images\train\305.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\305.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\305.h5,1,positive
train,306.png,images\train\306.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\306.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\306.h5,1,positive
train,307.png,images\train\307.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\307.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\307.h5,1,positive
train,308.png,images\train\308.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\308.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\308.h5,1,positive
train,309.png,images\train\309.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\309.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\309.h5,1,positive
train,31.png,images\train\31.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\31.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\31.h5,1,positive
train,310.png,images\train\310.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\310.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\310.h5,1,positive
train,311.png,images\train\311.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\311.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\311.h5,1,positive
train,312.png,images\train\312.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\312.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\312.h5,1,positive
train,313.png,images\train\313.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\313.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\313.h5,1,positive
train,314.png,images\train\314.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\314.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\314.h5,1,positive
train,315.png,images\train\315.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\315.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\315.h5,1,positive
train,316.png,images\train\316.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\316.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\316.h5,1,positive
train,317.png,images\train\317.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\317.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\317.h5,1,positive
train,318.png,images\train\318.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\318.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\318.h5,1,positive
train,319.png,images\train\319.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\319.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\319.h5,1,positive
train,32.png,images\train\32.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\32.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\32.h5,1,positive
train,320.png,images\train\320.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\320.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\320.h5,1,positive
train,321.png,images\train\321.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\321.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\321.h5,1,positive
train,322.png,images\train\322.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\322.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\322.h5,1,positive
train,323.png,images\train\323.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\323.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\323.h5,1,positive
train,324.png,images\train\324.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\324.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\324.h5,1,positive
train,325.png,images\train\325.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\325.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\325.h5,1,positive
train,326.png,images\train\326.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\326.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\326.h5,1,positive
train,327.png,images\train\327.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\327.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\327.h5,1,positive
train,328.png,images\train\328.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\328.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\328.h5,1,positive
train,329.png,images\train\329.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\329.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\329.h5,1,positive
train,33.png,images\train\33.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\33.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\33.h5,1,positive
train,330.png,images\train\330.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\330.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\330.h5,1,positive
train,331.png,images\train\331.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\331.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\331.h5,1,positive
train,332.png,images\train\332.png,C:\Users\Hp\Downloads\BCData\BCData\images\train\332.png,C:\Users\Hp\Downloads\BCData\BCData\annotations\train\positive\332.h5,1,positive
